tweet,gpt_label,confidence
#PeopleWhoMadeMy2013 my little brother and i hate to admit it but @DirkAlisic and he knows why. but he's still a lil bitch though. fuck you!,offensive_language,0.8
"#QTNA RT @Major_K8: How y'all bitches gon breast feed wit nipple rings? &#128563;&#128534;""",offensive_language,0.8
"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself",offensive_language,0.8
"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http://t.co/t9JyhAncPR",neutral,0.9
#RayRice is a bitch. #JustSaying,offensive_language,0.85
#RayRice is still a bitch. @NFL got this one wrong. Women fans should be livid! #NoExcuses,offensive_language,0.8
#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies,hate_speech,0.8
"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on sucking dick, focus on getting rich",offensive_language,0.9
#RebelScience ......ITS ABOUT SHARING #whaddup&gt; #clouds. It not about hogging the #windturbines like a fuckin' gasbag son of a bitch.....,offensive_language,0.8
"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome",hate_speech,0.9
"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",neutral,0.9
#Remake with #granny DCYOUNGFLY Dirtymoney24 #TeamIgnat #HoodComedy damn that bitch a BAB!!!! that's a Big ... https://t.co/mgr10pz8iJ,offensive_language,0.8
#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.,neutral,0.9
#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost,offensive_language,0.7
#RuinAComedian @midnight Charlie Lapdance,offensive_language,0.8
#RuinADessert @midnight Fairy Queen. nomg&gt; I fucked #Obama panties again...............,hate_speech,0.85
#Shoutout to everybody that follow a nicca!!,offensive_language,0.8
#Shoutout to my #Exit47 niccas! #Salute,offensive_language,0.8
#Shoutout to my #MackTown niccas!,offensive_language,0.8
#Shoutout to my exit 47 niccas! #RealNiccaSalute,offensive_language,0.8
#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs,offensive_language,0.9
#Skating is for trash.,offensive_language,0.8
"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is fuck, tweet, and drink pineapple soda all day",hate_speech,0.9
#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?,hate_speech,0.9
#SouthCarolina is full of white trash,offensive_language,0.8
#SplashGang on you pussy n%a'z ay @Benny_Balboa i tried to tell n%a'z!!!,offensive_language,0.8
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,offensive_language,0.8
#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,neutral,0.9
#THEBOONDOCKS at 10:30 my nicca!,offensive_language,0.8
#TRUTH RT @notashley: David is the Charlie Brown of #Scandal,offensive_language,0.8
#That son of a bitch moment when you finally get in bed and your bladder decides its time to piss,offensive_language,0.8
#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song,offensive_language,0.8
#That son of a bitch moment when your walking through your house in the dark and stub your little toe on the wall,offensive_language,0.8
#ThatFuckMeMoment when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that bitch,offensive_language,0.8
#TheMostAnnoyingThingsInLife people who are NEVER happy and bitch-n-moan 100% of the time.,offensive_language,0.8
#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes,hate_speech,0.85
#ThingsNotToDoOnAFirstDate give her all da dick U gotta half stroke da pussy bc if u dump dick on dat bitch she gon become extremely anoyin,hate_speech,0.85
#TjohnGang&#128520; lil bitch follow me ! http://t.co/sd8UhT4DNY,offensive_language,0.8
#ToMyFutureSon You can fuck dem hoes but you better not love dem hoes.,offensive_language,0.8
"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug.",offensive_language,0.8
"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",hate_speech,0.9
"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs",offensive_language,0.8
#UMightNotGetIn &#128514;&#128514;&#128514; fucc nicca #BeerandTacOS #WeTheLastOnesLeft http://t.co/45FV79CV0z,offensive_language,0.8
"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot",hate_speech,0.85
#Virginia is full of white trash.,offensive_language,0.9
#WeAreRepublicNotRegime #POTUS BO violated USA sovereignty w/open border/Jihadis/criminal/diseased/Haitians/S.Americans #ImpeachObama,hate_speech,0.8
#WestVirginia is full of white trash.,offensive_language,0.9
#WhatImCraving Peanut Butter Oreos &lt;3,neutral,0.9
#WhatWouldYouChangeAboutYourPast the hoes I wasted time with,offensive_language,0.8
#WhyIHateInstagram it can make a bitch cheat up to four points on the scale of 1 to 10,offensive_language,0.8
#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!,offensive_language,0.8
#Yankees,neutral,1.0
#Yankees #FireCashman I don't want Arod back.,offensive_language,0.7
#Yankees #Jeter Let him play the entire inning. That's fitting.,neutral,0.9
#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!,neutral,0.9
"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN",neutral,0.95
#Yankees 6-0. Nine straight hits. Price... Not your night.,neutral,0.9
#Yankees Damn you DirectTv blackout the Yankee game. With a freaking WALK OFF! You're killing me satellite douche.,offensive_language,0.8
#Yankees Damn. Well Joe that move to the bullpen really helped.,neutral,0.9
#Yankees I ain't complaining about the Royals win or lose game7. They showed heart. AL ride or die! No flex zone. They earned it!,neutral,0.9
#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.,offensive_language,0.7
#Yankees If Royals have a fire sale. I want the whole team!! Leave Gardner and Tanaka. The rest can please go. Along with Joe and Cash.,offensive_language,0.7
#Yankees Nice bounce back @Michael Kay. Gotta keep this going!,neutral,0.9
#Yankees Pineda needed that 6'7. Great play!,neutral,0.9
"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",neutral,0.9
#Yankees got beaten by a thug,offensive_language,0.8
"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB",neutral,0.9
#Yankees wasted Nu&#241;ez's season #rays #mlb,neutral,0.8
"#YesWeDid .......start building #windturbines SO FUCKIN"" BIG they can kill a whole flock of birds in one go&gt;",offensive_language,0.8
#YesWeDid .....tattoo our bitches to corrupt as many men as possible to #Egypt and being a #cattle #prod #vote&gt;,hate_speech,0.85
#YouWillNotBeTakenSeriouslyIf you're proud to be white trash #KedollarSignHa,offensive_language,0.9
#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho,offensive_language,0.8
"#anywere &#8220;@TheCooleyShow: LA = palm trees and great weather 
Any were else = horrible weather and no bitches&#8221;",offensive_language,0.8
#bad #ass #local #bitches,offensive_language,0.8
#boom bitches,offensive_language,0.8
#bslfe in this bitch #PullUp 40st and Washington space A-80 http://t.co/H2HV64h9wh,offensive_language,0.7
#creamteam leaving hoes w #cockbreath,offensive_language,0.8
#drunk #trash #trashed #wasted @ The Draught Horse http://t.co/UvWkhpEswh,offensive_language,0.8
#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;,hate_speech,0.9
"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",hate_speech,0.9
#firefighter is a job for white trash,hate_speech,0.9
#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,offensive_language,0.8
#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http://t.co/l73hiK0IZ8,neutral,0.9
#honestyhour we don't love these hoes,offensive_language,0.8
#honeybadger bitch,offensive_language,0.8
"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",neutral,0.9
#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.,offensive_language,0.8
"#inktober #twentysix #gouache #mt snappy pappy and his bitch 3.5x2.5"" good thing sable paintbrushes&#8230; http://t.co/4gYBEI5Mkl",offensive_language,0.8
#inners Still hanging in. #Yankees we need this win. NFL. It's not SUNDAY!!,neutral,0.9
#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,neutral,0.9
#klokus this bitch has his nose pierced &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/1Ia8Nx6zrS,offensive_language,0.8
"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh",offensive_language,0.8
"#metal only, honkies!",offensive_language,0.8
#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG,hate_speech,0.9
#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be damned should be the teabagger motto,offensive_language,0.8
#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,neutral,0.9
#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7,neutral,0.9
#mt browngal #gouache #monkey #tiki http://t.co/kFhj8lWhbs,neutral,0.9
#nationaldoughnutday bitch GET AT ME &#127849; http://t.co/5FJForyY2e,offensive_language,0.8
#nowplaying witcha bitch pussy pussy inda hood ona sofa.wit plastic on it,offensive_language,0.8
#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http://t.co/OWxtdRKWbC,neutral,0.9
#oomf can get it but I'm chilling till da bitch hit me up,offensive_language,0.8
#pause but niggas is bitches tho RT @CornerBoyP: Boy niggaz b so bitch made u cud kiss em n da mouth!!,hate_speech,0.9
#philhughes @Yankees #nyy better then UR whole team,offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http://t.co/35oTesnwmx",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | BBC Anal creampie bitch http://t.co/3XNeG5mnRk",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked http://t.co/80aRX0QJxz",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Hardcore british queer anal pounding http://t.co/lRuEixMy21",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http://t.co/Z7ksrFpmz9",offensive_language,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Babe | ebony babe pussy http://t.co/3MxBXeZqxR",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Beach | Caught a girl rubbing her pussy in nude beach http://t.co/h8lGiTFYie",hate_speech,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BigTits | Cute preggie slut big tits plays with swollen pussy http://t.co/iTCpEBCem4",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Close Up | Another pussy close up http://t.co/hBjDGvENXa",offensive_language,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | Squirting pussy and fingered asshole http://t.co/bKYeoUwWv2",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | amateur pussy player milf close up http://t.co/2uHL7dhHu1",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | cumshot on beauty pussy closeup http://t.co/UonsdrAuV0",offensive_language,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | pussy fuck close up http://t.co/0dvaZWLq2q",offensive_language,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CreamPie | Young Japanese girl&#8217;s hairy cunt cre http://t.co/l46q7MoGGr",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Ebony | ebony texas bbw with big deep pussy http://t.co/dBbxsoW8M2",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Erotic | Erotic and wild tits and pussy fucking http://t.co/8HkC56j7c9",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz",hate_speech,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Dude fists his wife&#8217;s big pussy http://t.co/snFAf5Uxxb",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | More lovely sounds of fisting a loose pussy http://t.co/1PMAGSPkud",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Whipped Cream Fisting http://t.co/b4JCMCtEwq",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | 21 year old hairy pussy cumming on fingers http://t.co/KvgoxkN9vG",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy Florence shoves a dildo in her hairy red pussy http://t.co/4DM8Fpcb2d",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy pussy http://t.co/9DOIbSkT17",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | hairy pussy http://t.co/Ntg2b0qDmx",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HandJob | Hand job and cum on rubber pussy http://t.co/zGcnmR2kLA",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam http://t.co/Bt8C6qQCTd",hate_speech,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Candid pussy shots from a hidden c http://t.co/IKpJ0etz71",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Home made. My wife rubbing her pussy http://t.co/ldb9aFwVdM",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Using my submissive bitch outdoor. Home made amateur http://t.co/Fu6AggzHQd",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Italian | my baby pussy http://t.co/1O7AJdBjLc",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Pretty young Japanese girl&#8217;s hot cunt fucked &amp; c | http://t.co/wt5SSOF9rW",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Young Japanese girl&#8217;s hairy cunt creampied http://t.co/rg3PObaKKD",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Korean | korean girlfriend pussy http://t.co/Od1MQUudnN",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina chick gets her pussy pumped http://t.co/4dhwuI5ARd",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina mature Big pussy http://t.co/D4ICvCz1Bk",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina with tight pussy http://t.co/rDaOnqVr1H",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lesbian | Lesbian girl eating pussy http://t.co/Ht9szL3b24",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded http://t.co/Jp4r2vPyCb",offensive_language,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | Old bitch pleases hot-looking young stud http://t.co/aIDKdmztLn",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | german milf getting young and old cock in her pussy http://t.co/kXhzjwG4Ii",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad http://t.co/Ay6gRNTOUw",hate_speech,0.9
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | Hairy Alicia Silver &amp; Tinslee Reagan hairy pussy &#65533; | http://t.co/ToljqdXEE3",offensive_language,0.8
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | homemade pussy eating &#8211; http://t.co/2yuIdrLN3k http://t.co/Z8GAiWlLye",offensive_language,0.8
#portlandia #putabirdonit RT @mightymouse105: The Xbox One would be so much cooler if they put a bird on it,neutral,0.9
"#real RT @ImTooMuch: RT @d_lac: RT @WeavusChrist: RT @Tone314: Don't tell me if my gf was a hoe before me, if I'm happy.",offensive_language,0.7
#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them,offensive_language,0.8
#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad,neutral,0.9
"#rejectedpeanutsspecials Its The Grape Crackhead, Charlie Brown!",offensive_language,0.8
#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe,offensive_language,0.8
#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,neutral,0.9
#tbt me being a bad bitch http://t.co/Jc4bKbe8Vt,offensive_language,0.8
#tbt my precious gook baby &#128525;&#128525;&#128525;&#128525;&#128525;&#128525; @outtapocketjuju http://t.co/2QJLJj6tK5,offensive_language,0.9
#tbt to when i used to be good at rapping...now ima bitch &#128542;&#128299; http://t.co/6RV4jiJpRD,offensive_language,0.8
#tbt when i took my likkle monkey jimmys http://t.co/LIK3xpZ6eZ,offensive_language,0.8
"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY.",offensive_language,0.8
#throwback to being bitches &amp; drinking Mikes bc we sucked @AutumnMaye http://t.co/jfCthdEDcz,offensive_language,0.8
#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,neutral,0.9
#truefriendtuesday my bitch @drrrruuuu http://t.co/7dSZ3vCySz,offensive_language,0.8
#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.,offensive_language,0.8
#ultimatepickupline bitch get naked. Works 10 times out of 10 if she's drunk :),hate_speech,0.9
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,offensive_language,0.8
#vegas #bitch http://t.co/wbAqQ5vFpd,offensive_language,0.8
#wallofthewasatch bitch!,offensive_language,0.8
#wcw all the bad bitches &#128069;&#128166;,offensive_language,0.8
#wcw bitch &#128536;&#128514; @AutumnMaye http://t.co/7n5X9FyvIP,offensive_language,0.8
"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pussy",offensive_language,0.8
#xfactorau sick of guys who sing like pussies. Where are the rock type men?,offensive_language,0.8
#youaremoreattractive if u a real bitch!,offensive_language,0.8
$100 bid to go on a date with Zack Morris oh that dreamy son of a bitch,offensive_language,0.8
"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",offensive_language,0.8
"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt",hate_speech,0.9
"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;",offensive_language,0.7
&#127829;&#128049; RT @TAN1AAA: RT @PeachDulce: A piece of pussy http://t.co/BcWiT2nuz5,offensive_language,0.8
"&#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;",offensive_language,0.8
&#127867;&#127867;&#127867;&#127804;&#128153;&#127913; plus Sheryl crow http://t.co/49KYwZnotU,neutral,0.9
&#127942; RT @UBoyRock17: Every bitch n my passenger seat I dun fucked at least one time,offensive_language,0.9
&#128027;=&#128176;&#128184; &#8220;@GOALSminded: its true that the early bird.. gets the worm first!&#8221;,neutral,0.9
&#128034; dirty whore. I love you. but you a hoe. but I love you. Jesus is watching.,offensive_language,0.9
&#128064; RT @Freegeezy17: This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;,offensive_language,0.9
&#128064; RT @Mr_QuenchYaGirl: A lotta fck niggas on this here Twitter. Really be talking like bitches.,offensive_language,0.8
&#128064; RT @PrettyDamAmazin: These bitches started shooting at my party. Fuck New Orleans,offensive_language,0.8
&#128064; bitches giving back rubs ?,offensive_language,0.8
&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,hate_speech,0.85
"&#128073; RT @OeauxMar: Nigga was smashing his hoe, had his hoe paying for a condo and he still with her &#128514;&#128514;&#128514;&#128514; Yep Fucboy",offensive_language,0.8
&#128073; RT @OfficiallyIce: #GuiltyPleasure watching niggers fight on YouTube/Vine/IG,hate_speech,0.9
&#128073; RT @Pr3ttyN33: Don't like me ??? Have a &#128186;with the rest of the bitches waiting for me to give a fuck &#128540;&#128129;,offensive_language,0.8
&#128073; RT @_WSBG: I'd rather be called nigger than a uncle tom or a mark,hate_speech,0.9
&#128073;RT @Str8_no_Chazer: Bet y'all bitches was deaf to MC Lyte's words about being treated like a queen huh,offensive_language,0.8
&#128075; hi-ho http://t.co/FiC4FnRutZ,neutral,0.9
&#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!,hate_speech,0.8
"&#128079; congrats you've turned a hoe into a housewife, don't get shitty when your guys start singing they hit it first. #ButThatsNoneOfMyBusiness",offensive_language,0.8
&#128095;&#128095;&#128095;&#128095; got ur bitch tip toeing on my marble floors.......,offensive_language,0.9
"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",offensive_language,0.8
&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;,offensive_language,0.9
"&#128128; RT @OGBEARD: ""OMG LIL B FOLLOWED ME YASSSS"" 

bitch he follow everybody shut yo ass up",offensive_language,0.8
&#128128;&#128128; RT @monique504Q: &#128557;&#128128; &#8220;@ByeKandace: hop off hoe. RT @KekePalmer: Come on @KSTiLLS!!! &#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#8221;,offensive_language,0.8
&#128129;&#128513;&#128586;- lmao my nigga . Let's go half on a weed brownie &#128553; we will be laughing hard as hell in senior seminar,hate_speech,0.9
&#128131;&#128131; &amp; if you ain't a ho get up out my trap hooouseee.,offensive_language,0.8
&#128139;&#128175; - ugh bitch I love you &amp; that A S S &#128553; your just simply FLAWLESS &#128149; I remember when you cute a peice of your hair hella short &#128514;,offensive_language,0.8
"&#128149;&#128149;&#128149; pussy ride dick like she a Jamaican / \ / &#128167;\ 
. */. &#127796; |. &#165;~ ! &#127796;. | &gt; \ 
&#128043; $. / &#127806;\ ; &#128043; ) &amp;&#128043;*",offensive_language,0.7
&#128165;&#128162; on the pussy http://t.co/mWXQnjm4So,offensive_language,0.9
&#128175; RT @DammitHamm_: Loyal pussy .,offensive_language,0.9
&#128175; my bitch &#128079;&#128523;,offensive_language,0.8
&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !,offensive_language,0.8
&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,hate_speech,0.9
"&#128514; Gucci b having me on my rude shit&#8220;@AmazinNaNa: Lol that's not nice ""@SMCo71: "" that bitch aint worth a quarter """"&#8221;",offensive_language,0.8
&#128514; RT @LaShana_Sinead: Mimi too old to be covering her titties during sex&#128514;&#128514;&#128514; bitch you childish,offensive_language,0.8
&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,hate_speech,0.8
&#128514; bruh these hoes gotta be stupid.,offensive_language,0.8
&#128514;&#128514; &#8220;@Juggs201: SOMEBODY GONNA DIE &#128557;&#128557;&#128557; RT @SMCo71: @Juggs201 &#128514; theres a bitch on NJT setting up a lean as we tweet&#8221;,offensive_language,0.8
&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,offensive_language,0.8
&#128514;&#128514; &#8220;@mcdonavins: Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;,offensive_language,0.8
&#128514;&#128514; My stomach in pain like a mufucka RT @OwIPharaoh This the nigga that's rating bitches 3/10? http://t.co/yFlFuBJ2Po,offensive_language,0.8
&#128514;&#128514; bitches get stuff done. http://t.co/GvFpk65ah5,offensive_language,0.8
&#128514;&#128514; fucc nicca yu pose to be pullin up,hate_speech,0.9
&#128514;&#128514; maaaaannnn i hope so! RT @ABrown252: @VonshayeB did we get rid of John Legend looking Charlie Batch?,offensive_language,0.7
&#128514;&#128514; mike calls me t-bird @mikemastroccco,offensive_language,0.7
"&#128514;&#128514; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &#128557;",hate_speech,0.9
&#128514;&#128514; this white bitch think she miley cyrus &#128557;&#128557; http://t.co/lFfy5HvcNa,offensive_language,0.8
&#128514;&#128514;&#128514; &#8220;@snapbackBLAC: i seen a thot ass bitch in some high top whites&#8221;,offensive_language,0.8
&#128514;&#128514;&#128514; Nicca gotta team full of worsum hoes,offensive_language,0.9
"&#128514;&#128514;&#128514; RT &#8220;@TuneLuciano: this hoe just DM'd me sayin ""never give up in your dreams""...fuckin fortune cookie ass hoe, fuck out my DM's&#8221;",offensive_language,0.8
&#128514;&#128514;&#128514; RT @A2daO: When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;,offensive_language,0.8
"&#128514;&#128514;&#128514; RT@gxdlyvisuals: ""bitch i know you got games on your phone"" http://t.co/I2HyINFIdW",offensive_language,0.8
&#128514;&#128514;&#128514; bitch my lrt,offensive_language,0.8
&#128514;&#128514;&#128514; burnt pussy lips,offensive_language,0.9
"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",offensive_language,0.8
&#128514;&#128514;&#128514; nah if you round me you do Molly &#8220;@CallNeeshCakey: Only bitches with no nigga do Mollies...&#8221;,offensive_language,0.8
